,id,name,lower_bound,upper_bound,stoichiometry,objective_coefficient
2094,R_TSULabcpp,Thiosulfate transport via ABC system (periplasm),,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_tsul_p', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0), ('M_tsul_c', 1.0)])",0
2095,R_TSULtex,Thiosulfate transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_tsul_e', -1.0), ('M_tsul_p', 1.0)])",0
2096,R_UGLYCH,Ureidoglycolate hydrolase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_h_c', -2.0), ('M_urdglyc_c', -1.0), ('M_co2_c', 1.0), ('M_glx_c', 1.0), ('M_nh4_c', 2.0)])",0
2097,R_UGMDDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase",,,"OrderedDict([('M_alaala_c', -1.0), ('M_atp_c', -1.0), ('M_ugmd_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0), ('M_ugmda_c', 1.0)])",0
2098,R_UHGADA,UDP-3-O-acetylglucosamine deacetylase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_u3aga_c', -1.0), ('M_ac_c', 1.0), ('M_u3hga_c', 1.0)])",0
2099,R_SOTA,Succinylornithine transaminase,,,"OrderedDict([('M_akg_c', -1.0), ('M_sucorn_c', -1.0), ('M_glu__L_c', 1.0), ('M_sucgsa_c', 1.0)])",0
2100,R_ULA4NFT,UDP-L-Ara4N formyltransferase,,,"OrderedDict([('M_10fthf_c', -1.0), ('M_udpLa4n_c', -1.0), ('M_h_c', 1.0), ('M_thf_c', 1.0), ('M_udpLa4fn_c', 1.0)])",0
2101,R_URDGLYCD,Ureidoglycolate dehydrogenase,,,"OrderedDict([('M_nad_c', -1.0), ('M_urdglyc_c', -1.0), ('M_h_c', 1.0), ('M_nadh_c', 1.0), ('M_oxur_c', 1.0)])",0
2102,R_ULA4Ntppi,Transport (cytoplasm to periplasm),,,"OrderedDict([('M_uLa4n_c', -1.0), ('M_uLa4n_p', 1.0)])",0
2103,R_SPMDAT1,Spermidine acetyltransferase,,,"OrderedDict([('M_accoa_c', -1.0), ('M_spmd_c', -1.0), ('M_N1aspmd_c', 1.0), ('M_coa_c', 1.0), ('M_h_c', 1.0)])",0
2104,R_UREAtex,Urea transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_urea_e', -1.0), ('M_urea_p', 1.0)])",0
2105,R_UREAtpp,Urea transport via facilitate diffusion (periplasm),,,"OrderedDict([('M_urea_p', -1.0), ('M_urea_c', 1.0)])",0
2106,R_SPMDAT2,Spermidine acetyltransferase (N8),,,"OrderedDict([('M_accoa_c', -1.0), ('M_spmd_c', -1.0), ('M_coa_c', 1.0), ('M_h_c', 1.0), ('M_n8aspmd_c', 1.0)])",0
2107,R_URIC,Uricase,,,"OrderedDict([('M_h2o_c', -2.0), ('M_o2_c', -1.0), ('M_urate_c', -1.0), ('M_alltn_c', 1.0), ('M_co2_c', 1.0), ('M_h2o2_c', 1.0)])",0
2108,R_URIDK2r,Uridylate kinase (dUMP),,,"OrderedDict([('M_atp_c', -1.0), ('M_dump_c', -1.0), ('M_adp_c', 1.0), ('M_dudp_c', 1.0)])",0
2109,R_URIH,Uridine hydrolase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_uri_c', -1.0), ('M_rib__D_c', 1.0), ('M_ura_c', 1.0)])",0
2110,R_UM3PL,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase,,,"OrderedDict([('M_LalaDgluMdap_c', -1.0), ('M_atp_c', -1.0), ('M_uamr_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0), ('M_ugmd_c', 1.0)])",0
2111,R_UM4PCP,"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine L,D-carboxypeptidase",,,"OrderedDict([('M_h2o_c', -1.0), ('M_um4p_c', -1.0), ('M_ala__D_c', 1.0), ('M_ugmd_c', 1.0)])",0
2112,R_UM4PL,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate-D-alanine ligase,,,"OrderedDict([('M_LalaDgluMdapDala_c', -1.0), ('M_atp_c', -1.0), ('M_uamr_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0), ('M_um4p_c', 1.0)])",0
2113,R_URIK2,Uridine kinase (GTP:Uridine),,,"OrderedDict([('M_gtp_c', -1.0), ('M_uri_c', -1.0), ('M_gdp_c', 1.0), ('M_h_c', 1.0), ('M_ump_c', 1.0)])",0
2114,R_SPMDabcpp,Spermidine transport via ABC system (periplasm),,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_spmd_p', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0), ('M_spmd_c', 1.0)])",0
2115,R_URIt2pp_copy1,Uridine transport in via proton symport (periplasm),,,"OrderedDict([('M_h_p', -1.0), ('M_uri_p', -1.0), ('M_h_c', 1.0), ('M_uri_c', 1.0)])",0
2116,R_UMPK,UMP kinase,,,"OrderedDict([('M_atp_c', -1.0), ('M_ump_c', -1.0), ('M_adp_c', 1.0), ('M_udp_c', 1.0)])",0
2117,R_UMPtex,UMP transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_ump_e', -1.0), ('M_ump_p', 1.0)])",0
2118,R_URIt2pp_copy2,Uridine transport in via proton symport (periplasm),,,"OrderedDict([('M_h_p', -1.0), ('M_uri_p', -1.0), ('M_h_c', 1.0), ('M_uri_c', 1.0)])",0
2119,R_SPMDtex,Spermidine transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_spmd_e', -1.0), ('M_spmd_p', 1.0)])",0
2120,R_URItex,Uridine transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_uri_e', -1.0), ('M_uri_p', 1.0)])",0
2121,R_USHD,UDP-sugar hydrolase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_u23ga_c', -1.0), ('M_h_c', 2.0), ('M_lipidX_c', 1.0), ('M_ump_c', 1.0)])",0
2122,R_UNK3,2-keto-4-methylthiobutyrate transamination,,,"OrderedDict([('M_2kmb_c', -1.0), ('M_glu__L_c', -1.0), ('M_akg_c', 1.0), ('M_met__L_c', 1.0)])",0
2123,R_UPLA4FNF,Undecaprenyl phosphate-L-Ara4FN formylase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_uLa4fn_c', -1.0), ('M_for_c', 1.0), ('M_uLa4n_c', 1.0)])",0
2124,R_UPLA4FNT,Undecaprenyl phosphate-L-Ara4FN transferase,,,"OrderedDict([('M_udcpp_c', -1.0), ('M_udpLa4fn_c', -1.0), ('M_uLa4fn_c', 1.0), ('M_udp_c', 1.0)])",0
2125,R_UPP3MT,Uroporphyrinogen methyltransferase,,,"OrderedDict([('M_amet_c', -2.0), ('M_uppg3_c', -1.0), ('M_ahcys_c', 2.0), ('M_dscl_c', 1.0), ('M_h_c', 1.0)])",0
2126,R_UPP3S,Uroporphyrinogen-III synthase,,,"OrderedDict([('M_hmbil_c', -1.0), ('M_h2o_c', 1.0), ('M_uppg3_c', 1.0)])",0
2127,R_VALTA,Valine transaminase,,,"OrderedDict([('M_akg_c', -1.0), ('M_val__L_c', -1.0), ('M_3mob_c', 1.0), ('M_glu__L_c', 1.0)])",0
2128,R_VALTRS,Valyl-tRNA synthetase,,,"OrderedDict([('M_atp_c', -1.0), ('M_trnaval_c', -1.0), ('M_val__L_c', -1.0), ('M_amp_c', 1.0), ('M_ppi_c', 1.0), ('M_valtrna_c', 1.0)])",0
2129,R_VALabcpp,L-valine transport via ABC system (periplasm),,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_val__L_p', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0), ('M_val__L_c', 1.0)])",0
2130,R_VALt2rpp,L-valine reversible transport via proton symport (periplasm),,,"OrderedDict([('M_h_p', -1.0), ('M_val__L_p', -1.0), ('M_h_c', 1.0), ('M_val__L_c', 1.0)])",0
2131,R_VALtex,L-valine transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_val__L_e', -1.0), ('M_val__L_p', 1.0)])",0
2132,R_UPPRT,Uracil phosphoribosyltransferase,,,"OrderedDict([('M_prpp_c', -1.0), ('M_ura_c', -1.0), ('M_ppi_c', 1.0), ('M_ump_c', 1.0)])",0
2133,R_URAt2pp,Uracil transport in via proton symport (periplasm),,,"OrderedDict([('M_h_p', -1.0), ('M_ura_p', -1.0), ('M_h_c', 1.0), ('M_ura_c', 1.0)])",0
2134,R_SPMS,Spermidine synthase,,,"OrderedDict([('M_ametam_c', -1.0), ('M_ptrc_c', -1.0), ('M_5mta_c', 1.0), ('M_h_c', 1.0), ('M_spmd_c', 1.0)])",0
2135,R_URAtex,Uracil transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_ura_e', -1.0), ('M_ura_p', 1.0)])",0
2136,R_VPAMTr,Valine-pyruvate aminotransferase,,,"OrderedDict([('M_3mob_c', -1.0), ('M_ala__L_c', -1.0), ('M_pyr_c', 1.0), ('M_val__L_c', 1.0)])",0
2137,R_X5PL3E,L-xylulose 5-phosphate 3-epimerase,,,"OrderedDict([('M_xu5p__L_c', -1.0), ('M_ru5p__L_c', 1.0)])",0
2138,R_SPODM,Superoxide dismutase,,,"OrderedDict([('M_h_c', -2.0), ('M_o2s_c', -2.0), ('M_h2o2_c', 1.0), ('M_o2_c', 1.0)])",0
2139,R_XANt2pp,Xanthine transport in via proton symport (periplasm),,,"OrderedDict([('M_h_p', -1.0), ('M_xan_p', -1.0), ('M_h_c', 1.0), ('M_xan_c', 1.0)])",0
2140,R_SPODMpp,Superoxide dismutase,,,"OrderedDict([('M_h_p', -2.0), ('M_o2s_p', -2.0), ('M_h2o2_p', 1.0), ('M_o2_p', 1.0)])",0
2141,R_XANtex,Xanthine transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_xan_e', -1.0), ('M_xan_p', 1.0)])",0
2142,R_XANtpp,Xanthine reversible transport (periplasm),,,"OrderedDict([('M_xan_p', -1.0), ('M_xan_c', 1.0)])",0
2143,R_XMPtex,XMP transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_xmp_e', -1.0), ('M_xmp_p', 1.0)])",0
2144,R_XPPT,Xanthine phosphoribosyltransferase,,,"OrderedDict([('M_prpp_c', -1.0), ('M_xan_c', -1.0), ('M_ppi_c', 1.0), ('M_xmp_c', 1.0)])",0
2145,R_12PPDRDH, R Propane 1 2 diol dehydratase,,,"OrderedDict([('M_12ppd__R_c', -1.0), ('M_h2o_c', 1.0), ('M_ppal_c', 1.0)])",0
2146,R_SSALx,Succinate-semialdehyde dehydrogenase (NAD),,,"OrderedDict([('M_h2o_c', -1.0), ('M_nad_c', -1.0), ('M_sucsal_c', -1.0), ('M_h_c', 2.0), ('M_nadh_c', 1.0), ('M_succ_c', 1.0)])",0
2147,R_PPDD,Propanediol dehydratase,,,"OrderedDict([('M_12ppd__S_c', -1.0), ('M_h2o_c', 1.0), ('M_ppal_c', 1.0)])",0
2148,R_XTSNH,Xanthosine hydrolase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_xtsn_c', -1.0), ('M_rib__D_c', 1.0), ('M_xan_c', 1.0)])",0
2149,R_XTSNt2rpp,Xanthosine transport via proton symport (periplasm),,,"OrderedDict([('M_h_p', -1.0), ('M_xtsn_p', -1.0), ('M_h_c', 1.0), ('M_xtsn_c', 1.0)])",0
2150,R_XTSNtex,Xanthosine transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_xtsn_e', -1.0), ('M_xtsn_p', 1.0)])",0
2151,R_ALCD3ir,Alcohol dehydrogenase Propanal ,,,"OrderedDict([('M_h_c', -1.0), ('M_nadh_c', -1.0), ('M_ppal_c', -1.0), ('M_nad_c', 1.0), ('M_ppoh_c', 1.0)])",0
2152,R_SSALy,Succinate-semialdehyde dehydrogenase (NADP),,,"OrderedDict([('M_h2o_c', -1.0), ('M_nadp_c', -1.0), ('M_sucsal_c', -1.0), ('M_h_c', 2.0), ('M_nadph_c', 1.0), ('M_succ_c', 1.0)])",0
2153,R_XYLI1,Xylose isomerase,,,"OrderedDict([('M_xyl__D_c', -1.0), ('M_xylu__D_c', 1.0)])",0
2154,R_XYLI2,Xylose isomerase,,,"OrderedDict([('M_glc__D_c', -1.0), ('M_fru_c', 1.0)])",0
2155,R_XYLK,Xylulokinase,,,"OrderedDict([('M_atp_c', -1.0), ('M_xylu__D_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_xu5p__D_c', 1.0)])",0
2156,R_XYLK2,L-xylulokinase,,,"OrderedDict([('M_atp_c', -1.0), ('M_xylu__L_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_xu5p__L_c', 1.0)])",0
2157,R_XYLUt2pp,L-xylulose transport in via proton symport (periplasm),,,"OrderedDict([('M_h_p', -1.0), ('M_xylu__L_p', -1.0), ('M_h_c', 1.0), ('M_xylu__L_c', 1.0)])",0
2158,R_XYLUtex,L-xylulose transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_xylu__L_e', -1.0), ('M_xylu__L_p', 1.0)])",0
2159,R_XYLtex,D-xylose transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_xyl__D_e', -1.0), ('M_xyl__D_p', 1.0)])",0
2160,R_MMSAD2,Methylmalonate-semialdehyde dehydrogenase (propanol),,,"OrderedDict([('M_coa_c', -1.0), ('M_nad_c', -1.0), ('M_ppal_c', -1.0), ('M_h_c', 1.0), ('M_nadh_c', 1.0), ('M_ppcoa_c', 1.0)])",0
2161,R_DSCLCOCH,Sirohydrochlorin cobaltochelatase,,,"OrderedDict([('M_cobalt2_c', -1.0), ('M_dscl_c', -1.0), ('M_copre2_c', 1.0), ('M_h_c', 2.0)])",0
2162,R_Cobalt2abcppI,Cobalt II transport via ABC system periplasm I,,,"OrderedDict([('M_atp_c', -1.0), ('M_cobalt2_p', -1.0), ('M_h2o_c', -1.0), ('M_adp_c', 1.0), ('M_cobalt2_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0)])",0
2163,R_COBALT2tpp_copy2,Cobalt transport in via permease (no H+),,,"OrderedDict([('M_cobalt2_p', -1.0), ('M_cobalt2_c', 1.0)])",0
2164,R_XYLt2pp,D-xylose transport in via proton symport (periplasm),,,"OrderedDict([('M_h_p', -1.0), ('M_xyl__D_p', -1.0), ('M_h_c', 1.0), ('M_xyl__D_c', 1.0)])",0
2165,R_ZN2abcpp,"Zinc (Zn+2) ABC transporter, efflux (periplasm)",,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_zn2_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0), ('M_zn2_p', 1.0)])",0
2166,R_CPC2MT,Precorrin-2 C20-methyltransferase,,,"OrderedDict([('M_amet_c', -1.0), ('M_copre2_c', -1.0), ('M_ahcys_c', 1.0), ('M_copre3_c', 1.0), ('M_h_c', 1.0)])",0
2167,R_SUCBZL,O-succinylbenzoate-CoA ligase,,,"OrderedDict([('M_atp_c', -1.0), ('M_coa_c', -1.0), ('M_sucbz_c', -1.0), ('M_amp_c', 1.0), ('M_ppi_c', 1.0), ('M_sbzcoa_c', 1.0)])",0
2168,R_CPC3MT,Precorrin-3B C17-methyltransferase,,,"OrderedDict([('M_amet_c', -1.0), ('M_copre3_c', -1.0), ('M_ahcys_c', 1.0), ('M_copre4_c', 1.0)])",0
2169,R_CODSCL4MT,Cobalt precorrin 4 methyltransferase,,,"OrderedDict([('M_amet_c', -1.0), ('M_copre4_c', -1.0), ('M_ahcys_c', 1.0), ('M_codscl5a_c', 1.0), ('M_h_c', 1.0)])",0
2170,R_CODSCL5DA,Cobalt precorrin 5a deacetylation,,,"OrderedDict([('M_codscl5a_c', -1.0), ('M_h2o_c', -1.0), ('M_acald_c', 1.0), ('M_codscl5b_c', 1.0), ('M_h_c', 1.0)])",0
2171,R_CODSCL5BMT,Cobalt precorrin 5b methyltransferase,,,"OrderedDict([('M_amet_c', -1.0), ('M_codscl5b_c', -1.0), ('M_ahcys_c', 1.0), ('M_copre6_c', 1.0), ('M_h_c', 1.0)])",0
2172,R_ZN2t3pp,Zinc (Zn+2) transport out via proton antiport (periplasm),,,"OrderedDict([('M_h_p', -1.0), ('M_zn2_c', -1.0), ('M_h_c', 1.0), ('M_zn2_p', 1.0)])",0
2173,R_ZN2tpp,Zinc transport in via permease (no H+),,,"OrderedDict([('M_zn2_p', -1.0), ('M_zn2_c', 1.0)])",0
2174,R_ZNabcpp,Zinc (Zn+2) transport via ABC system (periplasm),,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_zn2_p', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0), ('M_zn2_c', 1.0)])",0
2175,R_Zn2tex,Zinc (Zn+2) transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_zn2_e', -1.0), ('M_zn2_p', 1.0)])",0
2176,R_GCALDD,Glycolaldehyde dehydrogenase,,,"OrderedDict([('M_gcald_c', -1.0), ('M_h2o_c', -1.0), ('M_nad_c', -1.0), ('M_glyclt_c', 1.0), ('M_h_c', 2.0), ('M_nadh_c', 1.0)])",0
2177,R_THZPSN,Thiazole phosphate synthesis,,,"OrderedDict([('M_atp_c', -1.0), ('M_cys__L_c', -1.0), ('M_dxyl5p_c', -1.0), ('M_tyr__L_c', -1.0), ('M_4hba_c', 1.0), ('M_4mpetz_c', 1.0), ('M_ala__L_c', 1.0), ('M_amp_c', 1.0), ('M_co2_c', 1.0), ('M_h2o_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0)])",0
2178,R_CPC6R,Precorrin-6A reductase,,,"OrderedDict([('M_copre6_c', -1.0), ('M_h_c', -1.0), ('M_nadph_c', -1.0), ('M_codhpre6_c', 1.0), ('M_nadp_c', 1.0)])",0
2179,R_CODSCL6BMT,Cobalt precorrin 6b methyltransferase,,,"OrderedDict([('M_amet_c', -1.0), ('M_codhpre6_c', -1.0), ('M_ahcys_c', 1.0), ('M_codscl7_c', 1.0), ('M_h_c', 1.0)])",0
2180,R_SUCBZS,O-succinylbenzoate-CoA synthase,,,"OrderedDict([('M_2shchc_c', -1.0), ('M_h2o_c', 1.0), ('M_sucbz_c', 1.0)])",0
2181,R_CODSCL7MTDC,Cobalt precorrin 7 methyltransferase decarboxylase,,,"OrderedDict([('M_amet_c', -1.0), ('M_codscl7_c', -1.0), ('M_ahcys_c', 1.0), ('M_co2_c', 1.0), ('M_codscl8x_c', 1.0)])",0
2182,R_CODSCL8XI,Cobalt precorrin 8x isomerase,,,"OrderedDict([('M_codscl8x_c', -1.0), ('M_cobya_c', 1.0)])",0
2183,R_EX_AEP_e,AEP exchange,,,"OrderedDict([('M_2ameph_e', -1.0)])",0
2184,R_COBNAD,Cobyrinate amidation,,,"OrderedDict([('M_atp_c', -2.0), ('M_cobya_c', -1.0), ('M_gln__L_c', -2.0), ('M_h2o_c', -2.0), ('M_adp_c', 2.0), ('M_cob2nda_c', 1.0), ('M_glu__L_c', 2.0), ('M_h_c', 2.0), ('M_pi_c', 2.0)])",0
2185,R_SUCCt2_2pp,Succinate transport via proton symport (2 H) (periplasm),,,"OrderedDict([('M_h_p', -2.0), ('M_succ_p', -1.0), ('M_h_c', 2.0), ('M_succ_c', 1.0)])",0
2186,R_COB2NDARED,Cob II yrinate a c diamide reductase,,,"OrderedDict([('M_cob2nda_c', -2.0), ('M_fmnh2_c', -1.0), ('M_cob1nda_c', 2.0), ('M_fmn_c', 1.0), ('M_h_c', 2.0)])",0
2187,R_COB1NDAAT1,Cob I yrinate a c diamide adenosyltransferase 1,,,"OrderedDict([('M_atp_c', -1.0), ('M_cob1nda_c', -1.0), ('M_h_c', -1.0), ('M_adcob1nda_c', 1.0), ('M_pppi_c', 1.0)])",0
2188,R_COB1NDAAT2,Cob I yrinate a c diamide adenosyltransferase 2,,,"OrderedDict([('M_atp_c', -1.0), ('M_cob1nda_c', -1.0), ('M_h2o_c', -1.0), ('M_adcob1nda_c', 1.0), ('M_pi_c', 1.0), ('M_ppi_c', 1.0)])",0
2189,R_ADCOBNSYN,Adenosylcobyric acid synthase,,,"OrderedDict([('M_adcob1nda_c', -1.0), ('M_atp_c', -4.0), ('M_gln__L_c', -4.0), ('M_h2o_c', -4.0), ('M_adcobn_c', 1.0), ('M_adp_c', 4.0), ('M_glu__L_c', 4.0), ('M_h_c', 4.0), ('M_pi_c', 4.0)])",0
2190,R_AEPtex,AEP transport via diffusion extracellular to periplasm ,,,"OrderedDict([('M_2ameph_e', -1.0), ('M_2ameph_p', 1.0)])",0
2191,R_AEPabcpp,AEP transport via ABC system periplasm ,,,"OrderedDict([('M_2ameph_p', -1.0), ('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_2ameph_c', 1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0)])",0
2192,R_AEPPYRTA,2 aminoethylphosphonate pyruvate transaminase,,,"OrderedDict([('M_2ameph_c', -1.0), ('M_pyr_c', -1.0), ('M_Pald_c', 1.0), ('M_ala__L_c', 1.0)])",0
2193,R_PALDH,Phosphonoacetaldehyde hydrolase,,,"OrderedDict([('M_Pald_c', -1.0), ('M_h2o_c', -1.0), ('M_acald_c', 1.0), ('M_pi_c', 1.0)])",0
2194,R_LTHRK,L threonine kinase,,,"OrderedDict([('M_atp_c', -1.0), ('M_thr__L_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_thrp_c', 1.0)])",0
2195,R_THRPDC,L threonine phosphate decarboxylase,,,"OrderedDict([('M_h_c', -1.0), ('M_thrp_c', -1.0), ('M_applp_c', 1.0), ('M_co2_c', 1.0)])",0
2196,R_EX_4hoxpac_e,4 hydroxy phenylacetic acid exhcnage,,,"OrderedDict([('M_4hoxpac_e', -1.0)])",0
2197,R_ADOCBIPS,Adenosyl cobinamide phosphate synthase,,,"OrderedDict([('M_adcobn_c', -1.0), ('M_applp_c', -1.0), ('M_atp_c', -1.0), ('M_adocbip_c', 1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0)])",0
2198,R_4hoxpactex,4 hydroxyphenylacetate transport via diffusion extracellular to periplasm ,,,"OrderedDict([('M_4hoxpac_e', -1.0), ('M_4hoxpac_p', 1.0)])",0
2199,R_SUCCt3pp,Succinate transport out via proton antiport (periplasm),,,"OrderedDict([('M_h_p', -1.0), ('M_succ_c', -1.0), ('M_h_c', 1.0), ('M_succ_p', 1.0)])",0
2200,R_4HOXPACt2pp_1,4 hydroxyphenylacetate transport in via proton symport periplasm ,,,"OrderedDict([('M_4hoxpac_p', -1.0), ('M_h_p', -1.0), ('M_4hoxpac_c', 1.0), ('M_h_c', 1.0)])",0
2201,R_ADOCBLPS,Adenosylcobalamin phosphate synthase,,,"OrderedDict([('M_5prdmbz_c', -1.0), ('M_agdpcbi_c', -1.0), ('M_adocblp_c', 1.0), ('M_gmp_c', 1.0), ('M_h_c', 1.0)])",0
2202,R_ADOCBLPP,Adenosylcobalamin phosphate phosphatase,,,"OrderedDict([('M_adocblp_c', -1.0), ('M_h2o_p', -1.0), ('M_adocbl_c', 1.0), ('M_pi_p', 1.0)])",0
2203,R_FADRx_copy2,FAD reductase,,,"OrderedDict([('M_fad_c', -1.0), ('M_h_c', -1.0), ('M_nadh_c', -1.0), ('M_fadh2_c', 1.0), ('M_nad_c', 1.0)])",0
2204,R_ADOCBIK,Adenosyl cobinamide kinase,,,"OrderedDict([('M_adocbi_c', -1.0), ('M_atp_c', -1.0), ('M_adocbip_c', 1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0)])",0
2205,R_SUCCtex,Succinate transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_succ_e', -1.0), ('M_succ_p', 1.0)])",0
2206,R_4HOXPACMON,4 hydroxyphenylacetate 3 monooxygenase nadh,,,"OrderedDict([('M_4hoxpac_c', -1.0), ('M_h_c', -1.0), ('M_nadh_c', -1.0), ('M_o2_c', -1.0), ('M_34dhpacet_c', 1.0), ('M_h2o_c', 1.0), ('M_nad_c', 1.0)])",0
2207,R_4HOXPACMOF_1,4 hydroxyphenylacetate 3 monooxygenase FADH2,,,"OrderedDict([('M_4hoxpac_c', -1.0), ('M_fadh2_c', -1.0), ('M_o2_c', -1.0), ('M_34dhpacet_c', 1.0), ('M_fad_c', 1.0), ('M_h2o_c', 1.0)])",0
2208,R_CBLAT,Cob(I)alamin adenosyltransferase,,,"OrderedDict([('M_atp_c', -1.0), ('M_cbl1_c', -1.0), ('M_h_c', -1.0), ('M_adocbl_c', 1.0), ('M_pppi_c', 1.0)])",0
2209,R_APPK,1 amino 2 propanol kinase,,,"OrderedDict([('M_app_c', -1.0), ('M_atp_c', -1.0), ('M_adp_c', 1.0), ('M_applp_c', 1.0)])",0
2210,R_34DHPACDO,3 4 dihydroxyphenylacetate 2 3 dioxygenase,,,"OrderedDict([('M_34dhpacet_c', -1.0), ('M_o2_c', -1.0), ('M_5cmhmsa_c', 1.0), ('M_h_c', 1.0)])",0
2211,R_SUCDi,Succinate dehydrogenase (irreversible),,,"OrderedDict([('M_q8_c', -1.0), ('M_succ_c', -1.0), ('M_fum_c', 1.0), ('M_q8h2_c', 1.0)])",0
2212,R_CMCMSAD,4 carboxy 2 hydroxymuconate 6 semialdehyde dehydrogenase,,,"OrderedDict([('M_5cmhmsa_c', -1.0), ('M_h2o_c', -1.0), ('M_nad_c', -1.0), ('M_5cmhm_c', 1.0), ('M_h_c', 2.0), ('M_nadh_c', 1.0)])",0
2213,R_EX_remnant1_e,Residual atoms of reaction DMBZIDSYN exchange,,,"OrderedDict([('M_remnant1_e', -1.0)])",0
2214,R_REMNANT1tex,Residual atoms of reaction DMBZIDSYN transport via diffusion extracellular to periplasm ,,,"OrderedDict([('M_remnant1_e', -1.0), ('M_remnant1_p', 1.0)])",0
2215,R_CMHMI,5 carboxymethyl 2 hydroxymuconate delta isomerase,,,"OrderedDict([('M_5cmhm_c', -1.0), ('M_5cohe_c', 1.0)])",0
2216,R_SUCOAS,Succinyl-CoA synthetase (ADP-forming),,,"OrderedDict([('M_atp_c', -1.0), ('M_coa_c', -1.0), ('M_succ_c', -1.0), ('M_adp_c', 1.0), ('M_pi_c', 1.0), ('M_succoa_c', 1.0)])",0
2217,R_OPTCCL,5 carboxy 2 oxohept 3 enedioate decarboxylation,,,"OrderedDict([('M_5cohe_c', -1.0), ('M_h_c', -1.0), ('M_2hh24dd_c', 1.0), ('M_co2_c', 1.0)])",0
2218,R_2HH24DDH,2hh24dd hydratase,,,"OrderedDict([('M_2hh24dd_c', -1.0), ('M_h2o_c', -1.0), ('M_4h2kpi_c', 1.0)])",0
2219,R_4H2KPILY,4h2kpi Lyase,,,"OrderedDict([('M_4h2kpi_c', -1.0), ('M_pyr_c', 1.0), ('M_sucsal_c', 1.0)])",0
2220,R_EX_colipa20Oag_e,O antigen x20 core oligosaccharide lipid A exchange,,,"OrderedDict([('M_colipa20Oag_e', -1.0)])",0
2221,R_colipa20Oagtex,O antigen x20 core oligosaccharide lipid A transport periplasm to extracellular ,,,"OrderedDict([('M_colipa20Oag_p', -1.0), ('M_colipa20Oag_e', 1.0)])",0
